,indices,quote,query,bm25,prevbm25,nextbm25,ranking
272,66236,QUARK: I guess that means he wasn't really a Prince after all. QUARK: And you're not really a security agent? QUARK: And you're not really his ex-wife?,secret agent,9.865508024082834,0.0,0.0,-1
273,62088,"NOG: We have to trade it -- JAKE: It's kind of a secret. O'BRIEN: Oh. Well, there might be an old cell around here somewhere, but I don't really have time to go scrounging around at the moment.",secret agent,9.859669062583595,0.0,0.0,-1
274,26400,"QUARK: (pulling the tray away) You're not going to tell him, are you? O'BRIEN: It'll be our little secret. QUARK: Good luck.",secret agent,9.357663070742015,0.0,0.0,-1
275,119995,"WORF: I wished to thank you for protecting my -- PULASKI: Your secret is safe with me. PULASKI: Worf, I'm honored. No one has ever made the Tea for me.",secret agent,9.26333436003876,0.0,0.0,-1
276,20212,"O'BRIEN: I just feel sorry for him. Somehow, I don't think he means us any harm. O'BRIEN: What the hell is his secret? DAX: Sensors are reading ionized ""L""-band emissions... The patterns match Tosk's ship...",secret agent,9.26333436003876,0.0,0.0,-1
277,15757,"KASIDY: Ah, so it's my heart you're after. SISKO: I never could keep a secret. KASIDY: In that case, maybe you could tell me what all those maintenance crews are doing in the docking ring.",secret agent,9.26333436003876,0.0,0.0,-1
278,15760,SISKO: Just some retrofitting. KASIDY: Now you are keeping a secret. SISKO: Let's just say we're preparing a few surprises in case the Dominion comes through the wormhole.,secret agent,9.170888407143314,0.0,0.0,-1
279,29643,GUL DUKAT: But I have a suspicion you'd make a good one. Shape-shifting your way into places the rest of us can't go... ODO: I have no intention of being a Cardassian agent. GUL DUKAT: Not an agent. An investigator.,secret agent,9.120645953054163,0.0,10.850063103966818,-1
280,103368,TOG: No one has ever given me oo-mox like this before. LWAXANA: Oo-mox? TOG: There is no translation. But the ear is one of our most erogenous zones.,oo-mox,30.744396150945207,20.002003456885024,0.0,-1
281,37334,"ALUURA: How much nicer? ALUURA: ""Oo-mox for Fun and Profit."" QUARK: It's a quick read.",oo-mox,24.73485620054712,0.0,0.0,-1
282,66100,LARELL: I'd rather wait here. With you. QUARK: This is no time for oo-mox... LARELL: You don't like it?,oo-mox,24.48298068746047,0.0,0.0,-1
283,103497,TOG: You have my word. I will release your daughter and the Commander. LWAXANA: Oo-mox is only the beginning... FERENGI CREWMAN : Daimon -- we are being hailed by the Enterprise -- they demand the return of the captives --,oo-mox,23.99431162049102,0.0,0.0,-1
284,19672,"VASH: Mister Quark, I believe you're trying to take advantage of me. QUARK: Mmmm. You have a talent for oo-mox. VASH: So I've been told.",oo-mox,22.853926870862452,0.0,0.0,-1
285,37761,QUARK: I'm not that enticing. What you need is a good night's sleep. NILVA: A little oo-mox and I'll sleep like a baby. QUARK: I hear the station has some very nice holosuites...,oo-mox,21.052871935526117,0.0,0.0,-1
286,103370,TOG: There is no translation. But the ear is one of our most erogenous zones. LWAXANA: Then you shall have as much oo-mox as you desire. RIKER: Those Ferengi have iron jaws...,oo-mox,20.002003456885024,0.0,0.0,-1
287,103367,TOG: Some females think they are my best feature. TOG: No one has ever given me oo-mox like this before. LWAXANA: Oo-mox?,oo-mox,20.002003456885024,0.0,30.744396150945207,-1
288,11592,"ROM: It's not Quark's fault that I got sick. I forgot to get my bimonthly ear scan. ROM : And besides, I've probably been getting too much oo-mox. LEETA: Really? Who's the lucky female?",oo-mox,19.05105694065475,0.0,0.0,-1
289,62446,"NURSE GARLAND: (distorted and unintelligible) Two-fifty over one-sixty-seven. If you were human, I'd say you were due for a heart attack. QUARK: What do you say I teach you how to oo-mox? Trust me, you'll like it. QUARK: Is that a ""Yes?""",oo-mox,17.523669930123972,0.0,0.0,-1
290,47627,KLINGON HOST: Ak'la bel-la doo-oo-oo-oo... Bel-la ak'la doo-oo-oo-oo... La suhm... La suhm... L'kahtra... La suhm... KLINGON HOST & DAX: Ak'la bel-la doo-oo-oo-oo! KLINGON HOST: She taught that to me... can you believe it... a Klingon song I'd never heard...,oo-mox,17.452075577739556,16.85576343867112,0.0,-1
291,47626,DAX: Come on... I'll take you to dinner... KLINGON HOST: Ak'la bel-la doo-oo-oo-oo... Bel-la ak'la doo-oo-oo-oo... La suhm... La suhm... L'kahtra... La suhm... KLINGON HOST & DAX: Ak'la bel-la doo-oo-oo-oo!,oo-mox,16.85576343867112,0.0,17.452075577739556,-1
292,66155,"HAIN: The will has already been nullified. He signed an agreement to return the latinum in the event of his death. QUARK: Oh. Do me a favor, don't tell his ex- wife that. I'm going to need a little oo-mox later. HAIN: His ex-wife?",oo-mox,15.392146452538324,0.0,0.0,-1
293,67959,"QUARK: I'm alive... BRUNT: I find it surprising that someone with such long, slender and nimble fingers has never practiced oo-mox. BRUNT: Come to beg for your life?",oo-mox,13.801708236597324,0.0,0.0,-1
294,40411,"SISKO: (to Tumak, points to Tumak's hand) I can offer you medical assistance for that wound... TUMAK: Oo-mata! Oo-mata! Dongo patar meeoto fenta. Fenta! HANEEK: Naga dentana... oobay a-tal. Oobay a-tal! Keetama sootay. Shalanta Skrreea.",oo-mox,13.782301578900777,0.0,0.0,-1
295,34151,"JORAN: Don't you see, we've made Dax whole again. EZRI: D'za-oo bah-zheest... JORAN: Don't back away now.",oo-mox,13.04189587459553,0.0,0.0,-1
296,34245,JORAN: I can't tell you how much I've enjoyed our time together. EZRI: Zheem Dax... nah sass-eye-ahn... D'za-oo bah-zheest... EZRI: Joran rhee jehr hey-dah...,oo-mox,10.037432840473487,0.0,0.0,-1
297,50797,"MARTOK: That's the spirit! Kaaa vek ko lee ko... MARTOK & WORF: Eh to che mah lo... Tah oo-wah kah esh to pah deh ah reee! Yah bosh- ah! Yah bosh-ah!, Yah bosh tomah!... DAX: Al'Qoch... mensah... t'lang... cho.",oo-mox,7.121035180866745,0.0,0.0,-1
